2026-07-14 10:59:20.983 python[82899:24060254] 2026-07-14 10:59:20.982507 [W:onnxruntime:, graph.cc:122 MergeShapeInfo] Error merging shape info for output. 'safe_name_19' source:{1,10,30,30} target:{1,1,1,1}. Falling back to lenient merge.
2026-07-14 10:59:21.030 python[82899:24060254] 2026-07-14 10:59:21.030520 [W:onnxruntime:, execution_frame.cc:874 VerifyOutputSizes] Expected shape from model of {1,1,1,1} does not match actual shape of {1,10,30,30} for output output
2026-07-14 10:59:21.031 python[82899:24060254] 2026-07-14 10:59:21.031331 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,30,30}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.031 python[82899:24060254] 2026-07-14 10:59:21.031593 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.031 python[82899:24060254] 2026-07-14 10:59:21.031786 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.032 python[82899:24060254] 2026-07-14 10:59:21.032013 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.032 python[82899:24060254] 2026-07-14 10:59:21.032193 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.032 python[82899:24060254] 2026-07-14 10:59:21.032403 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.032 python[82899:24060254] 2026-07-14 10:59:21.032583 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.032 python[82899:24060254] 2026-07-14 10:59:21.032798 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.033 python[82899:24060254] 2026-07-14 10:59:21.032973 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.033 python[82899:24060254] 2026-07-14 10:59:21.033187 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.033 python[82899:24060254] 2026-07-14 10:59:21.033359 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.033 python[82899:24060254] 2026-07-14 10:59:21.033576 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.033 python[82899:24060254] 2026-07-14 10:59:21.033746 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.034 python[82899:24060254] 2026-07-14 10:59:21.033958 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.034 python[82899:24060254] 2026-07-14 10:59:21.034140 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.034 python[82899:24060254] 2026-07-14 10:59:21.034315 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.034 python[82899:24060254] 2026-07-14 10:59:21.034448 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,2,30,30} != {1,2,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.034 python[82899:24060254] 2026-07-14 10:59:21.034603 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,2,30,30} != {1,2,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.034 python[82899:24060254] 2026-07-14 10:59:21.034733 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,2,30,30} != {1,2,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.034 python[82899:24060254] 2026-07-14 10:59:21.034864 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.035 python[82899:24060254] 2026-07-14 10:59:21.035015 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,15,15}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.035 python[82899:24060254] 2026-07-14 10:59:21.035192 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.035 python[82899:24060254] 2026-07-14 10:59:21.035371 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.035 python[82899:24060254] 2026-07-14 10:59:21.035601 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.035 python[82899:24060254] 2026-07-14 10:59:21.035778 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.036 python[82899:24060254] 2026-07-14 10:59:21.036001 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.036 python[82899:24060254] 2026-07-14 10:59:21.036175 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.036 python[82899:24060254] 2026-07-14 10:59:21.036396 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.036 python[82899:24060254] 2026-07-14 10:59:21.036608 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.037 python[82899:24060254] 2026-07-14 10:59:21.036954 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.037 python[82899:24060254] 2026-07-14 10:59:21.037341 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.037 python[82899:24060254] 2026-07-14 10:59:21.037620 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.037 python[82899:24060254] 2026-07-14 10:59:21.037827 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.038 python[82899:24060254] 2026-07-14 10:59:21.038154 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,28,28}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.038 python[82899:24060254] 2026-07-14 10:59:21.038386 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.038 python[82899:24060254] 2026-07-14 10:59:21.038594 [W:onnxruntime:, execution_frame.cc:874 VerifyOutputSizes] Expected shape from model of {1,1,1,1} does not match actual shape of {1,10,30,30} for output output
2026-07-14 10:59:21.039 python[82899:24060254] 2026-07-14 10:59:21.039454 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,30,30}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
2026-07-14 10:59:21.039 python[82899:24060254] 2026-07-14 10:59:21.039650 [W:onnxruntime:, execution_frame.cc:655 AllocateMLValueTensorPreAllocateBuffer] Shape mismatch attempting to re-use buffer. {1,10,30,30} != {1,1,29,29}. Validate usage of dim_value (values should be > 0) and dim_param (all values with the same string should equate to the same size) in shapes in the model.
